"INDICATOR","HFA_566"

"HFA_566","Total health expenditure as % of GDP"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"ITA","","ALL","2019","8.7"
"KAZ","","ALL","1990","3.3"
"KAZ","","ALL","1991","3.1"
"KAZ","","ALL","1992","2.1"
"KAZ","","ALL","1993","2.5"
"KAZ","","ALL","1994","2.2"
"KAZ","","ALL","1995","3"
"KAZ","","ALL","1996","2.5"
"KAZ","","ALL","1997","2.1"
"KAZ","","ALL","1998","1.5"
"KAZ","","ALL","1999","2.2"
"KAZ","","ALL","2000","2.1"
"KAZ","","ALL","2001","1.9"
"KAZ","","ALL","2002","1.93"
"KAZ","","ALL","2003","2"
"KAZ","","ALL","2004","2.3"
"KAZ","","ALL","2005","2.5"
"KAZ","","ALL","2006","2.3"
"KAZ","","ALL","2007","2.5"
"KAZ","","ALL","2008","2.4"
"KAZ","","ALL","2009","2.9"
"KAZ","","ALL","2010","2.7"
"KAZ","","ALL","2011","2.3"
"KAZ","","ALL","2012","2.5"
"KAZ","","ALL","2013","2.3"
"KAZ","","ALL","2014","2.2"
"KAZ","","ALL","2015","2.1"
"KAZ","","ALL","2016","2.3"
"KAZ","","ALL","2017","2.2"
"KAZ","","ALL","2018","3"
"KAZ","","ALL","2019","2.8"
"KGZ","","ALL","1992","3.4"
"KGZ","","ALL","1994","3.3"
"KGZ","","ALL","1995","3.8"
"KGZ","","ALL","1996","3.1"
"KGZ","","ALL","1997","3.2"
"KGZ","","ALL","1998","2.6"
"KGZ","","ALL","1999","2.1"
"KGZ","","ALL","2000","1.9"
"KGZ","","ALL","2001","2.3"
"KGZ","","ALL","2002","2"
"KGZ","","ALL","2003","1.9"
"KGZ","","ALL","2004","2"
"KGZ","","ALL","2005","1.3"
"KGZ","","ALL","2008","2.1"
"KGZ","","ALL","2010","2.7"
"KGZ","","ALL","2011","3"
"KGZ","","ALL","2012","3.3"
"KGZ","","ALL","2013","3.2"
"KGZ","","ALL","2014","3"
"KGZ","","ALL","2015","2.6"
"KGZ","","ALL","2016","2.9"
"KGZ","","ALL","2017","3.3"
"KGZ","","ALL","2018","2.6"
"LTU","","ALL","1987","2.63"
"LTU","","ALL","1988","2.66"
"LTU","","ALL","1989","2.75"
"LTU","","ALL","1990","3.3"
"LTU","","ALL","1991","3.7"
"LTU","","ALL","1992","4.2"
"LTU","","ALL","1993","4.2"
"LTU","","ALL","1994","5.2"
"LTU","","ALL","1995","4.9"
"LTU","","ALL","1996","5.3"
"LTU","","ALL","1997","5.8"
"LTU","","ALL","1998","6.1"
"LTU","","ALL","1999","6"
"LTU","","ALL","2000","6"
"LTU","","ALL","2001","5.7"
"LTU","","ALL","2002","5.9"
"LTU","","ALL","2003","5.7"
"LTU","","ALL","2004","5.51"
"LTU","","ALL","2005","5.64"
"LTU","","ALL","2006","5.84"
"LTU","","ALL","2007","5.76"
"LTU","","ALL","2008","6.29"
"LTU","","ALL","2009","7.37"
"LTU","","ALL","2010","6.81"
"LTU","","ALL","2011","6.49"
"LTU","","ALL","2012","6.28"
"LTU","","ALL","2013","6.13"
"LTU","","ALL","2014","6.19"
"LTU","","ALL","2015","6.49"
"LTU","","ALL","2016","6.64"
"LTU","","ALL","2017","6.47"
"LTU","","ALL","2018","6.53"
"LTU","","ALL","2019","7"
"LUX","","ALL","1970","3.1"
"LUX","","ALL","1971","3.5"
"LUX","","ALL","1972","3.5"
"LUX","","ALL","1973","3.2"
"LUX","","ALL","1974","3.2"
"LUX","","ALL","1975","4.3"
"LUX","","ALL","1976","4.4"
"LUX","","ALL","1977","4.7"
"LUX","","ALL","1978","5"
"LUX","","ALL","1979","5"
"LUX","","ALL","1980","5.2"
"LUX","","ALL","1981","5.4"
"LUX","","ALL","1982","5.3"
"LUX","","ALL","1983","5.2"
"LUX","","ALL","1984","5.1"
"LUX","","ALL","1985","5.2"
"LUX","","ALL","1986","5"
"LUX","","ALL","1987","5.5"
"LUX","","ALL","1988","5.3"
"LUX","","ALL","1989","5.2"
"LUX","","ALL","1990","5.4"
"LUX","","ALL","1991","5.1"
"LUX","","ALL","1992","5.4"
"LUX","","ALL","1993","5.5"
"LUX","","ALL","1994","5.3"
"LUX","","ALL","1995","5.6"
"LUX","","ALL","1996","5.7"
"LUX","","ALL","1997","5.6"
"LUX","","ALL","1998","5.7"
"LUX","","ALL","1999","5.8"
"LUX","","ALL","2000","7.5"
"LUX","","ALL","2001","7.4"
"LUX","","ALL","2002","8.3"
"LUX","","ALL","2003","7.7"
"LUX","","ALL","2004","8.2"
"LUX","","ALL","2005","7.9"
"LUX","","ALL","2006","7.7"
"LUX","","ALL","2007","7.1"
"LUX","","ALL","2008","7.2"
"LUX","","ALL","2009","8.2"
"LVA","","ALL","1980","2.1"
"LVA","","ALL","1985","2.3"
"LVA","","ALL","1989","2.6"
"LVA","","ALL","1990","2.5"
"LVA","","ALL","1991","2.6"
"LVA","","ALL","1992","2.8"
"LVA","","ALL","1993","4.1"
"LVA","","ALL","1994","4.1"
"LVA","","ALL","1995","4.2"
"LVA","","ALL","1996","4.5"
"LVA","","ALL","1997","4.5"
"LVA","","ALL","1998","4.1"
"LVA","","ALL","1999","5.2"
"LVA","","ALL","2000","4.8"
"LVA","","ALL","2001","5"
"LVA","","ALL","2002","4.9"
"LVA","","ALL","2003","5"
"LVA","","ALL","2004","6.3"
"LVA","","ALL","2005","6.4"
"LVA","","ALL","2006","6.8"
"LVA","","ALL","2007","7"
"LVA","","ALL","2008","6.6"
"LVA","","ALL","2009","6.8"
"LVA","","ALL","2010","6.5"
"LVA","","ALL","2011","6.1"
"LVA","","ALL","2012","5.9"
"LVA","","ALL","2013","5.4"
"LVA","","ALL","2014","5.5"
"LVA","","ALL","2015","5.7"
"LVA","","ALL","2016","6.2"
"LVA","","ALL","2017","6"
"LVA","","ALL","2018","6.2"
"MCO","","ALL","2018","5.6"
"MDA","","ALL","1991","3.9"
"MDA","","ALL","1992","3.1"
"MDA","","ALL","1993","4.5"
"MDA","","ALL","1994","6.2"
"MDA","","ALL","1995","5.8"
"MDA","","ALL","1996","6.9"
"MDA","","ALL","1997","6"
"MDA","","ALL","1998","4.3"
"MDA","","ALL","1999","2.9"
"MDA","","ALL","2000","3"
"MDA","","ALL","2001","2.9"
"MDA","","ALL","2002","3.6"
"MDA","","ALL","2003","3.96"
"MDA","","ALL","2004","6.4"
"MDA","","ALL","2005","8.8"
"MDA","","ALL","2006","9.3"
"MDA","","ALL","2007","8.7"
"MDA","","ALL","2008","10.2"
"MDA","","ALL","2009","12.4"
"MDA","","ALL","2010","11.7"
"MDA","","ALL","2011","10.2"
"MDA","","ALL","2012","10.6"
"MDA","","ALL","2013","9.8"
"MDA","","ALL","2014","10"
"MDA","","ALL","2015","10.1"
"MDA","","ALL","2016","9.8"
"MDA","","ALL","2017","9"
"MDA","","ALL","2018","7.1"
"MKD","","ALL","1991","2.25"
"MKD","","ALL","1992","1.59"
"MKD","","ALL","1993","8.79"
"MKD","","ALL","1999","5.6"
"MKD","","ALL","2000","4.5"
"MKD","","ALL","2002","6.64"
"MKD","","ALL","2003","6.79"
"MKD","","ALL","2005","5.98"
"MKD","","ALL","2006","7.02"
"MKD","","ALL","2007","6.34"
"MKD","","ALL","2008","6.39"
"MKD","","ALL","2009","5.97"
"MKD","","ALL","2010","6.18"
"MKD","","ALL","2011","6.04"
"MKD","","ALL","2012","6.69"
"MKD","","ALL","2013","6.92"
"MKD","","ALL","2014","7.02"
"MKD","","ALL","2015","6.7"
"MKD","","ALL","2016","7.57"
"MKD","","ALL","2017","7.09"
"MKD","","ALL","2018","7.16"
"MLT","","ALL","1999","8.31"
"MLT","","ALL","2000","7.99"
"MLT","","ALL","2001","7.09"
"MLT","","ALL","2002","7.91"
"MLT","","ALL","2003","8.25"
"MLT","","ALL","2004","9.92476804"
"MLT","","ALL","2005","10.30822267"
"MLT","","ALL","2006","10.41346172"
"MLT","","ALL","2007","9.79932336"
"MLT","","ALL","2008","9.61495283"
"MLT","","ALL","2009","9.49359756"
"MLT","","ALL","2010","9.59663148"
"MLT","","ALL","2011","8.40716179"
"MLT","","ALL","2012","8.43367191"
"MLT","","ALL","2013","8.49095165"
"MLT","","ALL","2014","8.08030096"
"MLT","","ALL","2015","7.94903435"
"MLT","","ALL","2016","7.60618461"
"MLT","","ALL","2017","7.60484894"
"NLD","","ALL","1972","6.9"
"NLD","","ALL","1973","6.6"
"NLD","","ALL","1974","6.7"
"NLD","","ALL","1975","7"
"NLD","","ALL","1976","6.9"
"NLD","","ALL","1977","7"
"NLD","","ALL","1978","7.2"
"NLD","","ALL","1979","7.3"
"NLD","","ALL","1980","7.4"
"NLD","","ALL","1981","7.5"
"NLD","","ALL","1982","7.8"
"NLD","","ALL","1983","7.7"
"NLD","","ALL","1984","7.4"
"NLD","","ALL","1985","7.3"
"NLD","","ALL","1986","7.4"
"NLD","","ALL","1987","7.6"
"NLD","","ALL","1988","7.6"
"NLD","","ALL","1989","7.9"
"NLD","","ALL","1990","8"
"NLD","","ALL","1991","8.2"
"NLD","","ALL","1992","8.4"
"NLD","","ALL","1993","8.5"
"NLD","","ALL","1994","8.3"
"NLD","","ALL","1995","8.3"
"NLD","","ALL","1996","8.2"
"NLD","","ALL","1997","7.9"
"NLD","","ALL","1998","8.1"
"NLD","","ALL","1999","8.2"
"NLD","","ALL","2000","8.1"
"NLD","","ALL","2001","8.4"
"NLD","","ALL","2002","9"
"NLD","","ALL","2003","9.5"
"NLD","","ALL","2004","9.6"
"NLD","","ALL","2005","9.6"
"NLD","","ALL","2006","9.6"
"NLD","","ALL","2007","9.5"
"NLD","","ALL","2008","9.8"
"NLD","","ALL","2009","10.5"
"NLD","","ALL","2010","10.7"
"NLD","","ALL","2011","10.8"
"NLD","","ALL","2012","11.1"
"NLD","","ALL","2013","11.2"
"NLD","","ALL","2014","11.1"
"NLD","","ALL","2015","10.9"
"NLD","","ALL","2016","10.9"
"NLD","","ALL","2017","10.6"
"NLD","","ALL","2018","10.5"
"NOR","","ALL","1970","4.4"
"NOR","","ALL","1971","4.7"
"NOR","","ALL","1972","5.1"
"NOR","","ALL","1973","5.3"
"NOR","","ALL","1974","5.4"
"NOR","","ALL","1975","5.9"
"NOR","","ALL","1976","6"
"NOR","","ALL","1977","6.2"
"NOR","","ALL","1978","6.8"
"NOR","","ALL","1979","6.2"
"NOR","","ALL","1980","7"
"NOR","","ALL","1981","6.7"
"NOR","","ALL","1982","6.8"
"NOR","","ALL","1983","7"
"NOR","","ALL","1984","6.7"
"NOR","","ALL","1985","6.6"
"NOR","","ALL","1986","7"
"NOR","","ALL","1987","7.5"
"NOR","","ALL","1988","7.7"
"NOR","","ALL","1989","7.5"
"NOR","","ALL","1990","7.6"
"NOR","","ALL","1991","8"
"NOR","","ALL","1992","8.1"
"NOR","","ALL","1993","7.9"
"NOR","","ALL","1994","7.9"
"NOR","","ALL","1995","7.9"
"NOR","","ALL","1996","7.8"
"NOR","","ALL","1997","8.4"
"NOR","","ALL","1998","9.3"
"NOR","","ALL","1999","9.3"
"NOR","","ALL","2000","8.4"
"NOR","","ALL","2001","8.8"
"NOR","","ALL","2002","9.8"
"NOR","","ALL","2003","10"
"NOR","","ALL","2004","9.6"
"NOR","","ALL","2005","9"
"NOR","","ALL","2006","8.6"
"NOR","","ALL","2007","8.7"
"NOR","","ALL","2008","8.6"
"NOR","","ALL","2009","9.7"
"NOR","","ALL","2010","9.4"
"NOR","","ALL","2011","9.3"
"NOR","","ALL","2012","9.3"
"NOR","","ALL","2013","9.6"
"","NORDIC","ALL","1970","6.32"
"","NORDIC","ALL","1971","6.54"
"","NORDIC","ALL","1972","6.65"
"","NORDIC","ALL","1973","6.58"
"","NORDIC","ALL","1974","6.81"
"","NORDIC","ALL","1975","7.19"
"","NORDIC","ALL","1976","7.36"
"","NORDIC","ALL","1977","7.68"
"","NORDIC","ALL","1978","7.84"
"","NORDIC","ALL","1979","7.68"
"","NORDIC","ALL","1980","7.98"
"","NORDIC","ALL","1981","8.11"
"","NORDIC","ALL","1982","8.18"
"","NORDIC","ALL","1983","8.14"
"","NORDIC","ALL","1984","7.91"
"","NORDIC","ALL","1985","7.84"
"","NORDIC","ALL","1986","7.8"
"","NORDIC","ALL","1987","7.98"
"","NORDIC","ALL","1988","7.96"
"","NORDIC","ALL","1989","7.92"
"","NORDIC","ALL","1990","8"
"","NORDIC","ALL","1991","8.22"
"","NORDIC","ALL","1992","8.38"
"","NORDIC","ALL","1993","8.31"
"","NORDIC","ALL","1994","8.01"
"","NORDIC","ALL","1995","7.96"
"","NORDIC","ALL","1996","8.08"
"","NORDIC","ALL","1997","8.05"
"","NORDIC","ALL","1998","8.2"
"","NORDIC","ALL","1999","8.43"
"","NORDIC","ALL","2000","8.15"
"","NORDIC","ALL","2001","8.61"
"","NORDIC","ALL","2002","9.05"
"","NORDIC","ALL","2003","9.25"
"","NORDIC","ALL","2004","9.14"
"","NORDIC","ALL","2005","9.09"
"","NORDIC","ALL","2006","8.94"
"","NORDIC","ALL","2007","8.91"
"","NORDIC","ALL","2008","9.11"
"","NORDIC","ALL","2009","10.06"
"","NORDIC","ALL","2010","9.83"
"","NORDIC","ALL","2011","9.65"
"","NORDIC","ALL","2012","9.69"
"POL","","ALL","1990","4.8"
"POL","","ALL","1991","6"
"POL","","ALL","1992","6.1"
"POL","","ALL","1993","5.8"
"POL","","ALL","1994","5.5"
"POL","","ALL","1995","5.5"
"POL","","ALL","1996","5.9"
"POL","","ALL","1997","5.6"
"POL","","ALL","1998","5.9"
"POL","","ALL","1999","5.7"
"POL","","ALL","2000","5.5"
"POL","","ALL","2001","5.9"
"POL","","ALL","2002","6.3"
"POL","","ALL","2003","6.2"
"POL","","ALL","2004","6.2"
"POL","","ALL","2005","6.2"
"POL","","ALL","2006","6.2"
"POL","","ALL","2007","6.3"
"POL","","ALL","2008","6.9"
"POL","","ALL","2009","7.2"
"POL","","ALL","2010","7"
"POL","","ALL","2011","6.9"
"PRT","","ALL","1970","2.4"
"PRT","","ALL","1971","2.5"
"PRT","","ALL","1972","3.2"
"PRT","","ALL","1973","3.4"
"PRT","","ALL","1974","3.6"
"PRT","","ALL","1975","5"
"PRT","","ALL","1976","4.8"
"PRT","","ALL","1977","4.3"
"PRT","","ALL","1978","4.5"
"PRT","","ALL","1979","4.4"
"PRT","","ALL","1980","5.1"
"PRT","","ALL","1981","5.5"
"PRT","","ALL","1982","5.4"
"PRT","","ALL","1983","5.1"
"PRT","","ALL","1984","5.2"
"PRT","","ALL","1985","5.6"
"PRT","","ALL","1986","6.2"
"PRT","","ALL","1987","6"
"PRT","","ALL","1988","6.2"
"PRT","","ALL","1989","5.7"
"PRT","","ALL","1990","5.7"
"PRT","","ALL","1991","6.2"
"PRT","","ALL","1992","6.4"
"PRT","","ALL","1993","6.7"
"PRT","","ALL","1994","6.7"
"PRT","","ALL","1995","7.5"
"PRT","","ALL","1996","7.8"
"PRT","","ALL","1997","7.8"
"PRT","","ALL","1998","7.7"
"PRT","","ALL","1999","7.9"
"PRT","","ALL","2000","9.3"
"PRT","","ALL","2001","9.3"
"PRT","","ALL","2002","9.3"
"PRT","","ALL","2003","9.7"
"PRT","","ALL","2004","10"
"PRT","","ALL","2005","10.4"
"PRT","","ALL","2006","10"
"PRT","","ALL","2007","10"
"PRT","","ALL","2008","10.2"
"PRT","","ALL","2009","10.8"
"PRT","","ALL","2010","10.8"
"PRT","","ALL","2011","10.2"
"ROU","","ALL","1987","2.07"
"ROU","","ALL","1988","2.08"
"ROU","","ALL","1989","2.37"
"ROU","","ALL","1990","2.9"
"ROU","","ALL","1991","3.26"
"ROU","","ALL","1992","2.56"
"ROU","","ALL","1993","2.7"
"ROU","","ALL","1994","3"
"ROU","","ALL","1995","2.9"
"ROU","","ALL","1996","3.4"
"ROU","","ALL","1997","3.1"
"ROU","","ALL","1998","4.1"
"ROU","","ALL","1999","3.9"
"ROU","","ALL","2000","3.9"
"ROU","","ALL","2001","4.2"
"ROU","","ALL","2002","3.8"
"ROU","","ALL","2003","3.9"
"ROU","","ALL","2004","3.6"
"ROU","","ALL","2005","3.9"
"ROU","","ALL","2006","3.9"
"ROU","","ALL","2007","3.8"
"ROU","","ALL","2008","4.8"
"ROU","","ALL","2009","4.5"
"ROU","","ALL","2010","4.1"
"ROU","","ALL","2011","3.5"
"ROU","","ALL","2012","3.8"
"ROU","","ALL","2013","4.4"
"ROU","","ALL","2014","4"
"ROU","","ALL","2015","4.1"
"ROU","","ALL","2016","4"
"ROU","","ALL","2017","4"
"RUS","","ALL","1989","2.18"
"RUS","","ALL","1990","2.26"
"RUS","","ALL","1991","3"
"RUS","","ALL","1992","2.3"
"RUS","","ALL","1993","3"
"RUS","","ALL","1995","2.2"
"RUS","","ALL","1999","2.8"
"RUS","","ALL","2000","2.9"
"RUS","","ALL","2008","5.6"
"RUS","","ALL","2009","6.5"
"RUS","","ALL","2010","5.8"
"RUS","","ALL","2011","5.5"
"RUS","","ALL","2012","5.8"
"RUS","","ALL","2013","5.8"
"RUS","","ALL","2015","4.0792715"
"RUS","","ALL","2016","4.31793284"
"RUS","","ALL","2017","3.75371036"
"RUS","","ALL","2018","3.84510156"
"","SEEHN","ALL","1988","3.92"
"","SEEHN","ALL","1989","4.18"
"","SEEHN","ALL","1990","4.63"
"","SEEHN","ALL","1991","4.76"
"","SEEHN","ALL","1992","4.69"
"","SEEHN","ALL","1993","4.99"
"","SEEHN","ALL","1994","5.31"
"","SEEHN","ALL","1995","5.29"
"","SEEHN","ALL","1996","5.58"
"","SEEHN","ALL","1997","5.2"
"","SEEHN","ALL","1998","5.43"
"","SEEHN","ALL","1999","5.41"
"","SEEHN","ALL","2000","5.2"
"","SEEHN","ALL","2001","5.45"
"","SEEHN","ALL","2002","5.18"
"","SEEHN","ALL","2003","5.29"
"","SEEHN","ALL","2004","5.45"
"","SEEHN","ALL","2005","5.79"
"","SEEHN","ALL","2006","5.82"
"","SEEHN","ALL","2007","5.95"
"","SEEHN","ALL","2008","6.55"
"","SEEHN","ALL","2009","6.58"
"","SEEHN","ALL","2010","6.42"
"","SEEHN","ALL","2011","6.03"
"","SEEHN","ALL","2012","6.28"
"","SEEHN","ALL","2013","6.44"
"","SEEHN","ALL","2014","6.36"
"","SEEHN","ALL","2015","6.37"
"","SEEHN","ALL","2016","6.27"
"","SEEHN","ALL","2017","6.06"
"","SMALL","ALL","1999","6.94"
"","SMALL","ALL","2000","7.18"
"","SMALL","ALL","2001","7.02"
"","SMALL","ALL","2002","7.78"
"","SMALL","ALL","2003","7.8"
"","SMALL","ALL","2004","8.02"
"","SMALL","ALL","2005","7.77"
"","SMALL","ALL","2006","7.74"
"","SMALL","ALL","2007","7.36"
"","SMALL","ALL","2008","7.38"
"","SMALL","ALL","2009","7.82"
"","SMALL","ALL","2011","7.64"
"","SMALL","ALL","2012","7.64"
"","SMALL","ALL","2013","7.8"
"","SMALL","ALL","2014","7.74"
"","SMALL","ALL","2015","7.65"
"","SMALL","ALL","2016","7.56"
"","SMALL","ALL","2017","7.56"
"","SMALL","ALL","2018","7.64"
"SMR","","ALL","2011","8.6"
"SMR","","ALL","2012","9.3"
"SMR","","ALL","2013","8.5"
"SMR","","ALL","2014","8.5"
"SMR","","ALL","2015","8.6"
"SMR","","ALL","2016","8.6"
"SMR","","ALL","2017","8.4"
"SMR","","ALL","2018","8.44"
"SMR","","ALL","2019","8.34"
"SRB","","ALL","1998","9.1"
"SRB","","ALL","1999","9.9"
"SRB","","ALL","2000","9.6"
"SRB","","ALL","2001","9.7"
"SRB","","ALL","2002","8.3"
"SRB","","ALL","2003","8.1"
"SRB","","ALL","2004","8.2"
"SRB","","ALL","2005","8.7"
"SRB","","ALL","2006","9"
"SRB","","ALL","2007","10"
"SRB","","ALL","2008","10"
"SRB","","ALL","2009","9.9"
"SRB","","ALL","2010","10.1"
"SRB","","ALL","2011","9.7"
"SRB","","ALL","2012","9.9"
"SRB","","ALL","2013","9.9"
"SRB","","ALL","2014","9.8"
"SRB","","ALL","2015","9.4"
"SRB","","ALL","2016","9"
"SRB","","ALL","2017","8.8"
"SRB","","ALL","2018","8.5"
"SVK","","ALL","1997","5.8"
"SVK","","ALL","1998","5.7"
"SVK","","ALL","1999","5.8"
"SVK","","ALL","2000","5.5"
"SVK","","ALL","2001","5.5"
"SVK","","ALL","2002","5.6"
"SVK","","ALL","2003","5.8"
"SVK","","ALL","2004","7.2"
"SVK","","ALL","2005","7"
"SVK","","ALL","2006","7.3"
"SVK","","ALL","2007","7.8"
"SVK","","ALL","2008","8"
"SVK","","ALL","2009","9.2"
"SVK","","ALL","2010","9"
"SVK","","ALL","2011","7.9"
"SVN","","ALL","1995","7.5"
"SVN","","ALL","1996","7.6"
"SVN","","ALL","1997","7.8"
"SVN","","ALL","1998","7.8"
"SVN","","ALL","1999","7.8"
"SVN","","ALL","2000","8.3"
"SVN","","ALL","2001","8.6"
"SVN","","ALL","2002","8.6"
"SVN","","ALL","2003","8.6"
"SVN","","ALL","2004","8.3"
"SVN","","ALL","2005","8.4"
"SVN","","ALL","2006","8.3"
"SVN","","ALL","2007","7.9"
"SVN","","ALL","2008","8.3"
"SVN","","ALL","2009","9.2"
"SVN","","ALL","2010","8.9"
"SVN","","ALL","2011","8.9"
"SVN","","ALL","2012","9.2"
"SVN","","ALL","2013","9.1"
"SVN","","ALL","2014","8.5"
"SVN","","ALL","2015","8.5"
"SVN","","ALL","2016","8.5"
"SVN","","ALL","2017","8.19"
"SVN","","ALL","2018","8.3"
"SWE","","ALL","1970","6.8"
"SWE","","ALL","1971","7.1"
"SWE","","ALL","1972","7.1"
"SWE","","ALL","1973","7"
"SWE","","ALL","1974","7.2"
"SWE","","ALL","1975","7.5"
"SWE","","ALL","1976","7.8"
"SWE","","ALL","1977","8.6"
"SWE","","ALL","1978","8.7"
"SWE","","ALL","1979","8.6"
"SWE","","ALL","1980","8.9"
"SWE","","ALL","1981","9.1"
"SWE","","ALL","1982","9.2"
"SWE","","ALL","1983","9.1"
"SWE","","ALL","1984","8.9"
"SWE","","ALL","1985","8.5"
"SWE","","ALL","1986","8.3"
"SWE","","ALL","1987","8.3"
"SWE","","ALL","1988","8.2"
"SWE","","ALL","1989","8.2"
"SWE","","ALL","1990","8.2"
"SWE","","ALL","1991","8"
"SWE","","ALL","1992","8.2"
"SWE","","ALL","1993","8.4"
"SWE","","ALL","1994","8"
"SWE","","ALL","1995","8"
"SWE","","ALL","1996","8.2"
"SWE","","ALL","1997","8"
"SWE","","ALL","1998","8.1"
"SWE","","ALL","1999","8.2"
"SWE","","ALL","2000","8.2"
"SWE","","ALL","2001","8.9"
"SWE","","ALL","2002","9.2"
"SWE","","ALL","2003","9.3"
"SWE","","ALL","2004","9.1"
"SWE","","ALL","2005","9.1"
"SWE","","ALL","2006","8.9"
"SWE","","ALL","2007","8.9"
"SWE","","ALL","2008","9.2"
"SWE","","ALL","2009","9.9"
"SWE","","ALL","2010","9.5"
"SWE","","ALL","2011","9.5"
"TJK","","ALL","1998","1.2"
"TJK","","ALL","2000","0.9"
"TJK","","ALL","2001","1"
"TJK","","ALL","2002","0.9"
"TJK","","ALL","2003","0.9"
"TJK","","ALL","2004","0.95"
"TJK","","ALL","2005","1.1"
"TJK","","ALL","2006","1.1"
"TJK","","ALL","2007","5.4"
"TJK","","ALL","2008","5.6"
"TJK","","ALL","2009","5.7"
"TJK","","ALL","2010","6.2"
"TJK","","ALL","2011","5.9"
"TJK","","ALL","2012","6"
"TJK","","ALL","2013","6.4"
"TJK","","ALL","2014","6.6"
"TJK","","ALL","2015","6.9"
"TJK","","ALL","2016","7"
"TJK","","ALL","2017","7.2"
"TKM","","ALL","2011","2.1"
"TKM","","ALL","2012","2.2"
"TKM","","ALL","2013","2.4"
"TKM","","ALL","2014","2.2"
"TKM","","ALL","2015","2.7"
"TKM","","ALL","2016","2.8"
"TKM","","ALL","2017","3.2"
"TKM","","ALL","2018","2.7"
"TUR","","ALL","1975","2.2"
"TUR","","ALL","1976","1.7"
"TUR","","ALL","1977","2"
"TUR","","ALL","1978","2.3"
"TUR","","ALL","1979","2.3"
"TUR","","ALL","1980","2.4"
"TUR","","ALL","1981","2.6"
"TUR","","ALL","1982","2.2"
"TUR","","ALL","1983","2.2"
"TUR","","ALL","1984","2.2"
"TUR","","ALL","1985","1.6"
"TUR","","ALL","1986","2"
"TUR","","ALL","1987","2.1"
"TUR","","ALL","1988","2.3"
"TUR","","ALL","1989","2.5"
"TUR","","ALL","1990","2.7"
"TUR","","ALL","1991","2.9"
"TUR","","ALL","1992","2.8"
"TUR","","ALL","1993","2.8"
"TUR","","ALL","1994","2.7"
"TUR","","ALL","1995","2.5"
"TUR","","ALL","1996","2.9"
"TUR","","ALL","1997","3.1"
"TUR","","ALL","1998","3.6"
"TUR","","ALL","1999","4.7"
"TUR","","ALL","2000","4.8"
"TUR","","ALL","2001","5.1"
"TUR","","ALL","2002","5.2"
"TUR","","ALL","2003","5.2"
"TUR","","ALL","2004","5.2"
"TUR","","ALL","2005","5.2"
"TUR","","ALL","2006","5.5"
"TUR","","ALL","2007","5.7"
"TUR","","ALL","2008","5.8"
"TUR","","ALL","2009","5.8"
"TUR","","ALL","2010","5.3"
"TUR","","ALL","2011","4.9"
"TUR","","ALL","2012","4.7"
"TUR","","ALL","2013","4.6"
"TUR","","ALL","2014","4.6"
"TUR","","ALL","2015","4.4"
"TUR","","ALL","2016","4.6"
"TUR","","ALL","2017","4.5"
"TUR","","ALL","2018","4.4"
"TUR","","ALL","2019","4.7"
"UKR","","ALL","1991","3.3"
"UKR","","ALL","1993","3.3"
"UKR","","ALL","1996","3.8"
"UKR","","ALL","1997","3.5"
"UKR","","ALL","1998","3.5"
"UKR","","ALL","1999","3.1"
"UKR","","ALL","2000","4.2"
"UKR","","ALL","2001","3.4"
"UKR","","ALL","2002","3.4"
"UKR","","ALL","2003","3.2"
"UKR","","ALL","2004","3.53"
"UKR","","ALL","2005","6.43"
"UKR","","ALL","2006","6.41"
"UKR","","ALL","2007","6.37"
"UKR","","ALL","2008","6.64"
"UKR","","ALL","2009","7.82"
"UZB","","ALL","1991","5.9"
"UZB","","ALL","1993","4.8"
"UZB","","ALL","1994","4.6"
"UZB","","ALL","1995","3.4"
"UZB","","ALL","1996","3.1"
"UZB","","ALL","1997","3.04"
"UZB","","ALL","1998","3.33"
"UZB","","ALL","1999","2.9"
"UZB","","ALL","2000","3"
"UZB","","ALL","2001","2.6"
"UZB","","ALL","2002","2.4"
"UZB","","ALL","2003","2.4"
"UZB","","ALL","2004","2.4"
"UZB","","ALL","2005","2.4"
"UZB","","ALL","2006","2.5"
"UZB","","ALL","2007","2.3"
"","WHO_EURO","ALL","1989","5.14"
"","WHO_EURO","ALL","1990","5.28"
"","WHO_EURO","ALL","1991","5.64"
"","WHO_EURO","ALL","1992","5.62"
"","WHO_EURO","ALL","1993","5.84"
"","WHO_EURO","ALL","1994","5.81"
"","WHO_EURO","ALL","1995","5.79"
"","WHO_EURO","ALL","1996","5.92"
"","WHO_EURO","ALL","1997","5.87"
"","WHO_EURO","ALL","1998","5.97"
"","WHO_EURO","ALL","1999","6.1"
"","WHO_EURO","ALL","2000","6.18"
"","WHO_EURO","ALL","2001","6.32"
"","WHO_EURO","ALL","2002","6.52"
